Link Text,URL
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Community Management,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/
Officer,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/
Reserve OCM,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Reserve-OCM/
TAR,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Reserve-OCM/TAR/
NPC website,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/Selected-Reserves/RC-to-AC/
C-WAY,https://www.bol.navy.mil/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Career Counseling,https://www.mynavyhr.navy.mil/Career-Management/Career-Counseling/
C-WAY,https://www.mynavyhr.navy.mil/Career-Management/Career-Counseling/C-WAY/
C-WAY User Guide,https://www.mynavyhr.navy.mil/Portals/55/Career/CareerCounseling/C-WAY%20USER%20GUIDE%20(Rev%2027%20Aug%202019).pdf?ver=dxZdWUnxjvx2Jj76KBrhjw%3d%3d
DFAS,https://www.dfas.mil/
myPay,https://mypay.dfas.mil/#/
IRS Tax Information,https://www.irs.gov/individuals/military
Tax Considerations for Reservists,https://www.military.com/money/personal-finance/tax-considerations-for-reservists.html
Military Tax Withholding,https://www.google.com/search?q=military+tax+withholding&newwindow=1&rlz=1C1GEWG_enUS992US992&sxsrf=ALiCzsYdp145H3D6Ov4DiYIeF-53Muykhw%3A1672993157845&ei=hdm3Y-ifM5W_z7sP74Cw8AY&ved=0ahUKEwio9omXwbL8AhWV33MBHW8ADG4Q4dUDCA8&uact=5&oq=military+tax+withholding&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjIGCAAQBxAeMgYIABAHEB4yBggAEAcQHjIECAAQHjIECAAQHjIGCAAQBRAeMgYIABAIEB46CggAEEcQ1gQQsAM6CAgAEAgQBxAeOgUIABCGAzoECAAQQ0oECEEYAEoECEYYAFDDBFj6HmDHJmgBcAF4AIABlQGIAcgJkgEDOC40mAEAoAEByAEIwAEB&sclient=gws-wiz-serp
"DD Form 2946, Telework Agreement",https://www.esd.whs.mil/Portals/54/Documents/DD/forms/dd/dd2946.pdf
Telework Policy for Navy Reserve Service Members,https://www.navyreserve.navy.mil/Portals/35/Documents/Reserve%20Instructions/CNRF/COMNAVRESFORINST%201000.9B%20TELEWORK%20POLICY%20FOR%20NAVY%20RESERVE%20SERVICE%20MEMBERS.pdf
ZipServe,https://locker.private.navyreserve.navy.mil/zipserve/opportunities
ZipServe_Help@navy.mil,mailto:%5A%69%70S%65rve_He%6Cp@na%76y.mil
Ready-2-Serve (R2S),https://www.applocker.navy.mil/#!/apps/5889D2D1-F475-422E-B3E5-4B2BD2C1D3B1
Navy Reserve Homeport Operational Support Zip Serve,https://private.navyreserve.navy.mil/portal/AdPortal
Navy Reserve Definite Recall and Canvasser Recruiter Programs,https://www.mynavyhr.navy.mil/Career-Management/Reserve-Personnel-Mgmt/Definite-Recall/
IWC Opportunities,https://private.navyreserve.navy.mil/ech4/68899/ATADTADSW/Lists/Announcements/Current.aspx
RPN-Recall Opportunities,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Reserve-OCM/
MPN-Recall Opportunities,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Reserve-OCM/Selected-Reservists/Reserve-Officer-Recall-MPN/
Naval Test Pilot School,https://www.navair.navy.mil/nawcad/usntps?utm_source=mnp%20public
TMT (Task Management Tool),https://don.tmt.army.mil
Navy Transition To Task Management Tool (TMT) – Announcement,https://www.mynavyhr.navy.mil/Portals/55/Messages/NAVADMIN/NAV2022/NAV22022.txt?ver=LFk2w2ewBTDwoOpG8NRl9Q%3D%3D
Sundown Of The Congressional Information Management System (CIMS),https://www.mynavyhr.navy.mil/Portals/55/Messages/NAVADMIN/NAV2021/NAV21198.txt?ver=Ty_iLTMWc38OQ_mMLnRxdA%3d%3d
VIDEO,https://www.youtube.com/watch?v=wrl3g__9Hmo&t=1s&ab_channel=NavyFleetandFamilyReadiness
T-Ready,https://bridge.nrdw.navyreserve.navy.mil/tready/#/training-readiness
2nd link,https://bridge.nrdw.navyreserve.navy.mil/bridgereservist/#/landing
Source,https://www.navyreserve.navy.mil/Portals/35/1000.pdf
TRICARE,https://www.tricare.mil/
TRICARE Patient Portal,https://tricare.mil/PatientPortal
MyTWMS,https://mytwms.dc3n.navy.mil/
TWMS,https://twms.dc3n.navy.mil
TWMSAdministrator@navy.mil,mailto:TW%4DS%41dmi%6Eist%72ator@nav%79.mil
Total Workforce Management Services,https://www.secnav.navy.mil/rda/workforce/Pages/NADP/Employees/TWMS.aspx
OPNAVINST 5400.44A,https://www.secnav.navy.mil/doni/Directives/05000%20General%20Management%20Security%20and%20Safety%20Services/05-400%20Organization%20and%20Functional%20Support%20Services/5400.44A.pdf
Hulls by Unit Identification Code,https://www.nvr.navy.mil/QUICKFIND/SHIPSDETAIL_UIC.HTML
Excel Spreadsheet,https://www.secnav.navy.mil/doni/SECNAV%20Manuals/Secretary%20of%20the%20Navy%20and%20Chief%20of%20Naval%20Operations%20Shore%20and%20Fleet%20Address%20Listings.xlsx
Standard Navy Distribution List (SNDL) OPNAVINST 5400.45,https://www.secnav.navy.mil/doni/sndl.aspx
NRH,https://nrh.navyreserve.navy.mil/
MNA,https://mynavyassignment.dc3n.navy.mil/
NSIPS,https://www.nsips.cloud.navy.mil
SUBMARINE ENLISTED COMMUNITY,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Enlisted/Submarine/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
References,https://www.mynavyhr.navy.mil/References/
U.S. Navy Uniforms,https://www.mynavyhr.navy.mil/References/US-Navy-Uniforms/
Uniform Regulations,https://www.mynavyhr.navy.mil/References/US-Navy-Uniforms/Uniform-Regulations/
Navy Uniform Policy and Uniform Initiative Update (NAVADMIN 075/19),https://www.mynavyhr.navy.mil/Portals/55/Messages/NAVADMIN/NAV2019/NAV19075.txt?ver=aPVkwpaG__OEkxZB7ulDsw%3d%3d
Navy Uniforms Online,https://www.mynavyexchange.com/browse/military/navy/_/N-1244704230
Navy Uniform Matters,https://www.mynavyhr.navy.mil/References/US-Navy-Uniforms/
Navy Uniform Regulations,https://www.mynavyhr.navy.mil/References/US-Navy-Uniforms/Uniform-Regulations/
Maternity Pilot Program,https://www.mynavyhr.navy.mil/References/US-Navy-Uniforms/Maternity-Pilot-Program/
MyNavy UNIFORMS,https://www.applocker.navy.mil/#!/apps/DAF24623-F1E8-4943-8F77-5ED19F227579
JAG,https://www.jag.navy.mil
LN,https://www.cool.osd.mil/usn/moc/index.html?moc=ln&tab=overview
JAG,https://www.jag.navy.mil
LN,https://www.cool.osd.mil/usn/moc/index.html?moc=ln&tab=overview
United Services Military Apprenticeship Program (USMAP),https://usmap.osd.mil/
United Services Military Apprenticeship Program (USMAP),https://www.dvidshub.net/video/860490/united-services-military-apprenticeship-program-usmap
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Career Counseling,https://www.mynavyhr.navy.mil/Career-Management/Career-Counseling/
Commissioning Programs,https://www.mynavyhr.navy.mil/Career-Management/Career-Counseling/Commissioning-Programs/
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Support & Services,https://www.mynavyhr.navy.mil/Support-Services/
Culture & Resilience,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/
Drug Alcohol Deterrence,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/Drug-Alcohol-Deterrence/
Systems,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/Drug-Alcohol-Deterrence/Systems/
iFTDTL,https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/Drug-Alcohol-Deterrence/Systems/iFTDTL/
Internet Forensic Toxicology Drug Testing Laboratory (iFTDTL),https://www.mynavyhr.navy.mil/Support-Services/Culture-Resilience/Drug-Alcohol-Deterrence/Systems/iFTDTL/
Navy’s policy of zero tolerance of drug abuse,"https://www.mynavyhr.navy.mil/Portals/55/Messages/NAVADMIN/NAV2010/NAV10108.txt?ver=MW5JWhD-sjqon_0P6cDrSw%3D%3D#:~:text=NAVY%20POLICY%20ON%20DRUG%20ABUSE%20IS%20SIMPLE%20AND%20CLEAR%20%2D%20ZERO,AND%20PROCESSED%20FOR%20ADMINISTRATIVE%20SEPARATION."
How can I get survivor benefits?,https://www.va.gov/family-and-caregiver-benefits/
How can I get a copy of my military records?,https://www.archives.gov/st-louis/military-personnel/
BUPERSINST 1001.39F CH-1 chapter 3 par. 301.2,https://www.mynavyhr.navy.mil/Portals/55/Reference/Instructions/BUPERS/BUPERSINST%201001.39.pdf?ver=wlpumBwJ-iZfw_obSAq3uA%3d%3d
RESPERSMAN 1300-010 CH-2​,https://www.navyreserve.navy.mil/Portals/35/Documents/RESPERMAN/1300%20Reserve%20Assignments/1300-010%20Selected%20Reserve%20Assignments.pdf?ver=y6XYkCZf8Q_CapclkNxYUA%3D%3D
Navy Personnel Command,https://www.mynavyhr.navy.mil/
Career Management,https://www.mynavyhr.navy.mil/Career-Management/
Community Management,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/
Officer,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/
Active OCM,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Active-OCM/
LDO CWO,https://www.mynavyhr.navy.mil/Career-Management/Community-Management/Officer/Active-OCM/LDO-CWO/
"This is the history of the Warrant Officer, Chief Warrant Officer, and Limited Duty Officer.",https://www.netc.navy.mil/Portals/46/NSTC/OTCN/02.%20LDO.CWO/Documents/Mustang%20History%20Document%20-%20FINAL.pdf?ver=ZEomXannVZoxnKyBz8vvLQ%3d%3d
OPNAVINST 3120.32D CH-1,https://www.secnav.navy.mil/doni/Directives/03000%20Naval%20Operations%20and%20Readiness/03-100%20Naval%20Operations%20Support/3120.32D%20W%20CH-1.pdf
TRIAD Resources,https://www.mynavyhr.navy.mil/Support-Services/MyNavy-Career-Center/Pers-Pay-Support/TRIAD-Resources/
EUCFR Guide,https://www.mynavyhr.navy.mil/Support-Services/MyNavy-Career-Center/Pers-Pay-Support/TRIAD-Resources/EUCFR-Guide/
Yellow Ribbon Reintegration Program,https://www.yellowribbon.mil/
ZipServe,https://locker.private.navyreserve.navy.mil/zipserve/opportunities
https://locker.private./opportunitiesnavyreserve.navy.mil/zipserve/opportunities,https://locker.private.navyreserve.navy.mil/zipserve/opportunities
